record_id,Latitude,Longitude,Crop Sowing Time,Crop Harvesting Time,Yield Level (t/ha),season_days,sow_year,imd_STATE,imd_District,imd_Dist_Code,imd_TEHSIL,imd_lat,imd_lon,imd_distance_km,imd_year,imd_year_annual_rainfall_mm,imd_year_annual_tmin_mean,imd_year_annual_tmax_mean,imd_year_annual_pr_std,imd_year_annual_tmin_std,imd_year_annual_tmax_std,imd_clim_annual_rainfall_mm,imd_clim_annual_tmin_mean,imd_clim_annual_tmax_mean,imd_clim_annual_pr_std,imd_clim_annual_tmin_std,imd_clim_annual_tmax_std,imd_year_yield_t_ha,imd_climate_yield_t_ha,imd_year_yield_error_t_ha,imd_climate_yield_error_t_ha
929,31.54869477,75.01022635,2022-06-18,2022-10-18,6.25,122.0,2022,PUNJAB,KAPURTHALA,D529,SULTANPUR LODHI,31.5,75.5,46.74,2022,899.2779,17.1603,30.267,5.4487,1.7155,2.5124,829.6878,16.3326,29.5528,5.448737808219178,1.7154909589041099,2.512443287671233,6.37,7.05,-0.12,-0.8
930,29.524368,74.374593,2022-06-13,2022-11-13,6.25,153.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,108.94,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,0.43,-1.03
931,28.3802,77.0918,2022-06-13,2022-10-18,6.25,127.0,2022,UTTAR PRADESH,GAUTAM BUDH NAGAR,D705,DADRI,28.5,77.5,42.08,2022,430.5426,19.0592,32.035,3.4644,1.7776,2.398,470.9564,18.5812,31.5471,3.4643882191780824,1.7776331506849314,2.3980290410958904,4.2,5.31,2.05,0.94
932,29.0927,75.037429,2022-06-13,2022-10-18,6.75,127.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,63.74,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,0.93,-0.53
933,29.478679,75.402449,2022-06-13,2022-10-18,8.75,127.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,9.73,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,2.93,1.47
934,29.483721,75.355481,2022-06-18,2022-10-15,8.0,119.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,14.1,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,2.18,0.72
935,29.495967,75.326015,2022-06-10,2022-10-18,7.75,130.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,16.84,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,1.93,0.47
936,29.495791,75.225327,2022-06-18,2022-10-20,6.75,124.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,26.59,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,0.93,-0.53
937,29.466399,75.190194,2022-06-18,2022-10-18,7.75,122.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,30.22,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,1.93,0.47
938,29.42469,75.145396,2022-06-10,2022-10-18,7.5,130.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,35.34,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,1.68,0.22
939,29.056507,75.4723,2022-06-13,2022-10-18,6.75,127.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,49.39,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,0.93,-0.53
940,29.052243,75.44075,2022-06-10,2022-11-13,4.25,156.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,50.12,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,-1.57,-3.03
941,29.190459,75.393102,2022-06-13,2022-11-13,6.75,153.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,35.95,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,0.93,-0.53
942,29.216217,75.58904,2022-06-13,2022-10-15,6.75,124.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,32.71,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,0.93,-0.53
943,29.206543,76.029107,2022-06-10,2022-10-18,6.25,130.0,2022,HARYANA,JIND,D218,JULANA,29.5,76.5,56.1,2022,802.0345,18.5748,31.5211,3.9388,1.8267,2.451,509.5709,18.0978,31.0933,3.9387591780821922,1.8267394520547946,2.4510493150684933,5.11,6.47,1.14,-0.22
944,29.157535,76.023339,2022-06-13,2022-10-20,6.25,129.0,2022,HARYANA,JIND,D218,JULANA,29.5,76.5,59.88,2022,802.0345,18.5748,31.5211,3.9388,1.8267,2.451,509.5709,18.0978,31.0933,3.9387591780821922,1.8267394520547946,2.4510493150684933,5.11,6.47,1.14,-0.22
945,29.131957,76.005897,2022-06-13,2022-10-18,7.75,127.0,2022,HARYANA,JIND,D218,JULANA,29.5,76.5,63.01,2022,802.0345,18.5748,31.5211,3.9388,1.8267,2.451,509.5709,18.0978,31.0933,3.9387591780821922,1.8267394520547946,2.4510493150684933,5.11,6.47,2.64,1.28
946,29.131513,76.050598,2022-06-13,2022-11-13,6.75,153.0,2022,HARYANA,JIND,D218,JULANA,29.5,76.5,59.81,2022,802.0345,18.5748,31.5211,3.9388,1.8267,2.451,509.5709,18.0978,31.0933,3.9387591780821922,1.8267394520547946,2.4510493150684933,5.11,6.47,1.64,0.28
947,29.142913,76.099088,2022-06-15,2022-11-13,7.25,151.0,2022,HARYANA,JIND,D218,JULANA,29.5,76.5,55.56,2022,802.0345,18.5748,31.5211,3.9388,1.8267,2.451,509.5709,18.0978,31.0933,3.9387591780821922,1.8267394520547946,2.4510493150684933,5.11,6.47,2.14,0.78
948,29.153649,76.12345,2022-06-13,2022-10-18,5.25,127.0,2022,HARYANA,JIND,D218,JULANA,29.5,76.5,53.06,2022,802.0345,18.5748,31.5211,3.9388,1.8267,2.451,509.5709,18.0978,31.0933,3.9387591780821922,1.8267394520547946,2.4510493150684933,5.11,6.47,0.14,-1.22
949,29.113348,76.140218,2022-06-13,2022-10-15,7.25,124.0,2022,HARYANA,JIND,D218,JULANA,29.5,76.5,55.37,2022,802.0345,18.5748,31.5211,3.9388,1.8267,2.451,509.5709,18.0978,31.0933,3.9387591780821922,1.8267394520547946,2.4510493150684933,5.11,6.47,2.14,0.78
950,29.09098,76.161807,2022-06-15,2022-10-18,7.25,125.0,2022,HARYANA,JIND,D218,JULANA,29.5,76.5,56.07,2022,802.0345,18.5748,31.5211,3.9388,1.8267,2.451,509.5709,18.0978,31.0933,3.9387591780821922,1.8267394520547946,2.4510493150684933,5.11,6.47,2.14,0.78
951,29.072958,76.157054,2022-06-13,2022-10-18,8.25,127.0,2022,HARYANA,JIND,D218,JULANA,29.5,76.5,57.97,2022,802.0345,18.5748,31.5211,3.9388,1.8267,2.451,509.5709,18.0978,31.0933,3.9387591780821922,1.8267394520547946,2.4510493150684933,5.11,6.47,3.14,1.78
952,29.067138,76.132219,2022-06-18,2022-10-15,7.25,119.0,2022,HARYANA,JIND,D218,JULANA,29.5,76.5,59.91,2022,802.0345,18.5748,31.5211,3.9388,1.8267,2.451,509.5709,18.0978,31.0933,3.9387591780821922,1.8267394520547946,2.4510493150684933,5.11,6.47,2.14,0.78
953,29.042916,76.117645,2022-06-15,2022-10-18,7.75,125.0,2022,HARYANA,JIND,D218,JULANA,29.5,76.5,62.92,2022,802.0345,18.5748,31.5211,3.9388,1.8267,2.451,509.5709,18.0978,31.0933,3.9387591780821922,1.8267394520547946,2.4510493150684933,5.11,6.47,2.64,1.28
954,29.319234,75.190927,2022-06-13,2022-10-20,6.75,129.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,36.06,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,0.93,-0.53
955,29.324862,75.26089,2022-06-10,2022-11-13,6.25,156.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,30.26,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,0.43,-1.03
956,29.345618,75.276959,2022-06-13,2022-10-18,8.25,127.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,27.59,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,2.43,0.97
957,29.355543,75.313605,2022-06-13,2022-10-15,6.75,124.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,24.16,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,0.93,-0.53
958,29.377284,75.28676,2022-06-18,2022-10-18,6.25,122.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,24.75,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,0.43,-1.03
959,29.391777,75.264199,2022-06-15,2022-10-20,7.25,127.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,25.81,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,1.43,-0.03
960,29.400422,75.307445,2022-06-13,2022-10-18,6.25,127.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,21.68,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,0.43,-1.03
961,29.403617,75.371694,2022-06-13,2022-11-13,6.25,153.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,16.41,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,0.43,-1.03
962,29.396296,75.429202,2022-06-15,2022-11-13,6.75,151.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,13.42,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,0.93,-0.53
963,29.423448,75.500769,2022-06-13,2022-11-13,8.25,153.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,8.51,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,2.43,0.97
964,29.451184,75.501797,2022-06-13,2022-10-15,6.75,124.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,5.43,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,0.93,-0.53
965,29.406613,75.510947,2022-06-15,2022-10-18,6.75,125.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,10.44,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,0.93,-0.53
966,29.375083,75.518729,2022-06-13,2022-10-18,8.25,127.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,14.01,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,2.43,0.97
967,29.333451,75.505448,2022-06-10,2022-10-15,8.25,127.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,18.53,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,2.43,0.97
968,29.319555,75.487213,2022-06-13,2022-10-18,8.25,127.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,20.1,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,2.43,0.97
969,29.305179,75.34241,2022-06-13,2022-10-20,8.25,129.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,26.5,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,2.43,0.97
970,29.26077,75.326338,2022-06-18,2022-10-18,8.25,122.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,31.48,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,2.43,0.97
971,29.345241,75.043571,2022-06-13,2022-11-13,6.25,153.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,47.44,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,0.43,-1.03
972,29.350098,75.086018,2022-06-13,2022-10-18,7.75,127.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,43.42,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,1.93,0.47
973,29.366842,75.040516,2022-06-15,2022-10-18,7.25,125.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,46.9,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,1.43,-0.03
974,29.467863,75.060644,2022-06-13,2022-11-13,7.25,153.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,42.68,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,1.43,-0.03
975,29.256554,74.513149,2022-06-13,2022-11-13,7.25,153.0,2022,HARYANA,FATEHABAD,D214,FATEHABAD,29.5,75.5,99.38,2022,696.5269,18.1669,31.6732,3.0686,1.9158,2.5408,365.383,17.5901,31.4446,3.0686246575342473,1.9157709589041096,2.5408147945205477,5.82,7.28,1.43,-0.03
976,28.02775,77.061716,2022-06-13,2022-10-15,6.25,124.0,2022,UTTAR PRADESH,GAUTAM BUDH NAGAR,D705,DADRI,28.5,77.5,67.82,2022,430.5426,19.0592,32.035,3.4644,1.7776,2.398,470.9564,18.5812,31.5471,3.4643882191780824,1.7776331506849314,2.3980290410958904,4.2,5.31,2.05,0.94
977,28.028101,77.061747,2022-06-13,2022-10-18,5.75,127.0,2022,UTTAR PRADESH,GAUTAM BUDH NAGAR,D705,DADRI,28.5,77.5,67.79,2022,430.5426,19.0592,32.035,3.4644,1.7776,2.398,470.9564,18.5812,31.5471,3.4643882191780824,1.7776331506849314,2.3980290410958904,4.2,5.31,1.55,0.44
978,28.0233627,77.0482758,2022-06-18,2022-11-13,5.25,148.0,2022,UTTAR PRADESH,GAUTAM BUDH NAGAR,D705,DADRI,28.5,77.5,69.04,2022,430.5426,19.0592,32.035,3.4644,1.7776,2.398,470.9564,18.5812,31.5471,3.4643882191780824,1.7776331506849314,2.3980290410958904,4.2,5.31,1.05,-0.06
979,28.0079832,77.0489581,2022-06-18,2022-10-15,6.25,119.0,2022,UTTAR PRADESH,GAUTAM BUDH NAGAR,D705,DADRI,28.5,77.5,70.32,2022,430.5426,19.0592,32.035,3.4644,1.7776,2.398,470.9564,18.5812,31.5471,3.4643882191780824,1.7776331506849314,2.3980290410958904,4.2,5.31,2.05,0.94
980,28.02898,77.061701,2022-06-15,2022-10-18,5.75,125.0,2022,UTTAR PRADESH,GAUTAM BUDH NAGAR,D705,DADRI,28.5,77.5,67.72,2022,430.5426,19.0592,32.035,3.4644,1.7776,2.398,470.9564,18.5812,31.5471,3.4643882191780824,1.7776331506849314,2.3980290410958904,4.2,5.31,1.55,0.44
981,28.019611,77.057318,2022-06-13,2022-10-20,5.75,129.0,2022,UTTAR PRADESH,GAUTAM BUDH NAGAR,D705,DADRI,28.5,77.5,68.8,2022,430.5426,19.0592,32.035,3.4644,1.7776,2.398,470.9564,18.5812,31.5471,3.4643882191780824,1.7776331506849314,2.3980290410958904,4.2,5.31,1.55,0.44
982,28.019321,77.057328,2022-06-13,2022-11-13,7.75,153.0,2022,UTTAR PRADESH,GAUTAM BUDH NAGAR,D705,DADRI,28.5,77.5,68.82,2022,430.5426,19.0592,32.035,3.4644,1.7776,2.398,470.9564,18.5812,31.5471,3.4643882191780824,1.7776331506849314,2.3980290410958904,4.2,5.31,3.55,2.44
983,28.018567,77.056634,2022-06-13,2022-10-18,5.25,127.0,2022,UTTAR PRADESH,GAUTAM BUDH NAGAR,D705,DADRI,28.5,77.5,68.93,2022,430.5426,19.0592,32.035,3.4644,1.7776,2.398,470.9564,18.5812,31.5471,3.4643882191780824,1.7776331506849314,2.3980290410958904,4.2,5.31,1.05,-0.06
984,28.018578,77.056799,2022-06-18,2022-10-18,5.75,122.0,2022,UTTAR PRADESH,GAUTAM BUDH NAGAR,D705,DADRI,28.5,77.5,68.92,2022,430.5426,19.0592,32.035,3.4644,1.7776,2.398,470.9564,18.5812,31.5471,3.4643882191780824,1.7776331506849314,2.3980290410958904,4.2,5.31,1.55,0.44
985,28.204675,76.19258,2022-06-13,2022-10-18,5.25,127.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,44.53,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,0.79,-0.4
986,28.204675,76.19258,2022-06-13,2022-10-18,6.25,127.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,44.53,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,1.79,0.6
987,28.207772,76.17309,2022-06-18,2022-11-13,4.75,148.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,45.6,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,0.29,-0.9
988,28.207772,76.17309,2022-06-18,2022-11-13,5.5,148.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,45.6,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,1.04,-0.15
989,28.207772,76.17309,2022-06-15,2022-11-13,6.25,151.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,45.6,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,1.79,0.6
990,28.212646,76.169025,2022-06-13,2022-10-18,5.75,127.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,45.5,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,1.29,0.1
991,28.212646,76.169025,2022-06-13,2022-11-13,5.75,153.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,45.5,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,1.29,0.1
992,28.212646,76.169025,2022-06-13,2022-11-13,4.75,153.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,45.5,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,0.29,-0.9
993,28.212646,76.169025,2022-06-18,2022-10-18,5.25,122.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,45.5,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,0.79,-0.4
994,28.212646,76.169025,2022-06-15,2022-10-18,4.75,125.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,45.5,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,0.29,-0.9
995,28.21493,76.16731,2022-06-13,2022-10-18,5.25,127.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,45.44,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,0.79,-0.4
996,28.21493,76.16731,2022-06-15,2022-11-13,4.75,151.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,45.44,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,0.29,-0.9
997,28.21493,76.16731,2022-06-13,2022-11-13,5.75,153.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,45.44,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,1.29,0.1
998,28.21493,76.16731,2022-06-15,2022-11-13,5.75,151.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,45.44,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,1.29,0.1
999,28.194606,76.164207,2022-06-13,2022-10-18,5.75,127.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,47.25,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,1.29,0.1
1000,28.194606,76.164207,2022-06-13,2022-11-13,4.75,153.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,47.25,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,0.29,-0.9
1001,28.194606,76.164207,2022-06-10,2022-11-13,4.75,156.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,47.25,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,0.29,-0.9
1002,28.187546,76.144968,2022-06-15,2022-10-15,5.25,122.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,49.14,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,0.79,-0.4
1003,28.187546,76.144968,2022-06-10,2022-10-18,5.5,130.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,49.14,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,1.04,-0.15
1004,28.187546,76.144968,2022-06-15,2022-10-28,6.25,135.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,49.14,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,1.79,0.6
1005,28.180467,76.119636,2022-06-15,2022-10-18,4.25,125.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,51.46,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,-0.21,-1.4
1006,28.180467,76.119636,2022-06-13,2022-11-13,4.75,153.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,51.46,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,0.29,-0.9
1007,28.180467,76.119636,2022-06-15,2022-10-18,4.75,125.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,51.46,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,0.29,-0.9
1008,28.180467,76.119636,2022-06-13,2022-10-18,5.25,127.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,51.46,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,0.79,-0.4
1009,28.180467,76.119636,2022-06-15,2022-10-18,5.25,125.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,51.46,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,0.79,-0.4
1010,28.60804676,76.54278072,2022-06-13,2022-10-15,5.75,124.0,2022,HARYANA,JHAJJAR,D217,JHAJJAR,28.5,76.5,12.72,2022,856.5128,18.8926,32.2786,3.7418,1.896,2.5107,490.9156,18.4233,32.0359,3.7418197260273973,1.8959873972602739,2.510709315068493,4.46,5.65,1.29,0.1
